Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
50730,,NY1255,312000,555000,2000.0,England,10.0,11,2009,2023,WCBS,54.881979211345886,-3.373184473425433
50732,,SD4083,340000,483000,2000.0,England,10.0,17,2007,2023,WCBS,54.23916410471781,-2.922108236824928
50733,,SD6793,367000,493000,2000.0,England,10.0,7,2009,2023,WCBS,54.331490809827926,-2.508967052429587
50740,,SJ7656,376000,356000,2000.0,England,10.0,14,2009,2023,WCBS,53.10065365957389,-2.3598969066592317
50742,,SJ2441,324000,341000,2000.0,Wales,10.0,8,2009,2023,WCBS,52.96096084315316,-3.1328765814838477
50746,,SU4132,441000,132000,2000.0,England,10.0,13,2009,2023,WCBS,51.08585783920846,-1.416012549575125
50755,,ST8796,387000,196000,2000.0,England,10.0,17,2007,2023,WCBS,51.66262800166544,-2.1893477119266085
50760,,SK1978,419000,378000,2000.0,England,10.0,12,2009,2023,WCBS,53.298616875486665,-1.7163823035041832
50762,,SK3248,432000,348000,2000.0,England,10.0,14,2009,2023,WCBS,53.02833594564797,-1.5243236788714194
50766,,ST5406,354000,106000,2000.0,England,10.0,11,2009,2022,WCBS,50.85167714495487,-2.6548260164961297
50767,,ST6511,365000,111000,2000.0,England,10.0,13,2009,2023,WCBS,50.897410057942324,-2.499052049720566
50768,,ST8518,385000,118000,2000.0,England,10.0,12,2006,2022,WCBS,50.961225939659805,-2.2149564505084975
50769,,SU0210,402000,110000,2000.0,England,10.0,12,2009,2023,WCBS,50.88948232300269,-1.9729362155983656
50770,,SY7388,373000,88000,2000.0,England,10.0,14,2009,2023,WCBS,50.69101702822145,-2.3836015760871483
50772,,TG3033,630000,333000,2000.0,England,10.0,10,2007,2023,WCBS,52.84535673722131,1.4140025432521044
50773,,TG4717,647000,317000,2000.0,England,10.0,17,2007,2023,WCBS,52.69429851842988,1.6538540589787312
50775,,SU6420,464000,120000,2000.0,England,10.0,14,2009,2023,WCBS,50.97586475329411,-1.0897890430133343
50776,,SU6630,466000,130000,2000.0,England,10.0,13,2007,2023,WCBS,51.06554935020307,-1.0594891427518665
50781,,TL3618,536000,218000,2000.0,England,10.0,15,2009,2023,WCBS,51.844044511547025,-0.027176185857465843
50784,,TL2684,526000,284000,2000.0,England,10.0,14,2009,2023,WCBS,52.43945375376413,-0.14781152462668132
50794,,TF7238,572000,338000,2000.0,England,10.0,15,2007,2023,WCBS,52.91189174282869,0.556448044235433
50795,,TF8313,583000,313000,509.0,England,10.0,7,2009,2023,WCBS,52.68377672355529,0.7058634433477246
50796,,TF9124,591000,324000,2000.0,England,10.0,13,2009,2022,WCBS,52.77978284722764,0.8304554157169466
50798,,SO3676,336000,276000,,England,10.0,11,2007,2023,WCBS,52.37828117933206,-2.941611030811247
50801,,ST1340,313000,140000,2000.0,England,10.0,16,2007,2023,WCBS,51.15261962796845,-3.245302495470874
50804,,SU9620,496000,120000,2000.0,England,10.0,15,2009,2023,WCBS,50.971425930659116,-0.6341122996278811
50807,,ST7555,375000,155000,2000.0,England,10.0,15,2007,2023,WCBS,51.293575743777325,-2.3599216198508843
50809,,ST7944,379000,144000,,England,10.0,2,2009,2023,WCBS,51.19482906751923,-2.3019078346431194
50810,,ST7954,379000,154000,2000.0,England,10.0,17,2007,2023,WCBS,51.28474647128122,-2.3024975005524144
50811,,SK0708,407000,308000,2000.0,England,10.0,14,2009,2023,WCBS,52.669666497580884,-1.897921491317374
50813,,TM5075,650000,275000,2000.0,England,10.0,15,2009,2023,WCBS,52.31612680823815,1.6666227702004934
50814,,NO1957,319000,757000,2000.0,Scotland,10.0,14,2009,2023,WCBS,56.69766792576613,-3.324293099073965
50815,,NT3549,335000,649000,2000.0,Scotland,10.0,15,2009,2023,WCBS,55.73002300241111,-3.0365568726548164
50818,,TQ4726,547000,126000,2000.0,England,10.0,15,2009,2023,WCBS,51.014597607933766,0.09424269598914402
50823,,SP3552,435000,252000,2000.0,England,10.0,3,2009,2022,WCBS,52.165164803006626,-1.489716204219125
50824,,ST9790,397000,190000,2000.0,England,10.0,7,2009,2023,WCBS,51.60882490431185,-2.0447176945462173
50826,,SD9767,397000,467000,1966.0,England,10.0,4,2009,2023,WCBS,54.09888533817164,-2.0473681073073893
50827,,SE0430,404000,430000,2000.0,England,10.0,15,2009,2023,WCBS,53.76633344836598,-1.9407984342925682
50830,,SE3593,435000,493000,2000.0,England,10.0,11,2009,2023,WCBS,54.33137286124295,-1.4632862162072786
50831,,TR1847,618000,147000,2000.0,England,10.0,10,2009,2023,WCBS,51.180649191221406,1.117741708289419
50832,,SK2517,425000,317000,2000.0,England,10.0,12,2009,2023,WCBS,52.75004378038792,-1.6310641105146337
50837,,SN0514,205000,214000,2000.0,Wales,10.0,14,2007,2022,WCBS,51.790576491829825,-4.828887213905886
50852,,TQ6248,562000,148000,,England,10.0,2,2007,2022,WCBS,51.20823566990429,0.3177740264229995
50853,,SU8890,488000,190000,,England,,2,2006,2023,WCBS,51.601975280537836,-0.7307930104140451
50859,,D2204,137010,560380,2000.0,Northern Ireland,10.0,10,2011,2023,WCBS,54.868843145800874,-6.100471595783609
50864,,SN0107,201000,207000,2000.0,Wales,10.0,10,2010,2022,WCBS,51.72630983139409,-4.882799170385614
50866,,SD3511,335000,411000,1942.0,England,10.0,7,2010,2023,WCBS,53.59152958014097,-2.9834857802652963
50867,,SD4391,343000,491000,2000.0,England,10.0,14,2010,2023,WCBS,54.311396975087646,-2.8776106780573465
50870,,SP7474,474000,274000,2000.0,England,10.0,13,2010,2023,WCBS,52.3590734652827,-0.9148009391715909
50871,,SP7870,478000,270000,2000.0,England,10.0,7,2010,2022,WCBS,52.32256618945193,-0.8570042356171471
50874,,SO7322,373000,222000,2000.0,England,10.0,14,2010,2023,WCBS,51.895888237594896,-2.393782337991569
50875,,SO9524,395000,224000,2000.0,England,10.0,14,2010,2023,WCBS,51.91450608622954,-2.0740993308991245
50880,,SY8780,387000,80000,1700.0,England,10.0,14,2010,2023,WCBS,50.619559386491936,-2.1851222818651688
50882,,TQ3045,530000,145000,2000.0,England,10.0,13,2010,2023,WCBS,51.18944819603566,-0.14112588818201635
50883,,TQ5204,552000,104000,2000.0,England,10.0,11,2010,2022,WCBS,50.815607623952424,0.15631083759354839
50884,,NY0287,302000,587000,2000.0,Scotland,10.0,12,2012,2023,WCBS,55.167570052139,-3.5399804666817682
50885,,ST7202,372000,102000,2000.0,England,10.0,12,2011,2023,WCBS,50.81686316422008,-2.398827311050746
50886,,SH4659,246000,359000,2000.0,Wales,10.0,12,2012,2023,WCBS,53.10590196628478,-4.301917459762615
50887,,TQ5301,553000,101000,2000.0,England,10.0,13,2011,2023,WCBS,50.78838626381234,0.16924629093806812
50891,,NT1930,319000,630000,2000.0,Scotland,10.0,7,2011,2022,WCBS,55.556933634781316,-3.2856539449340714
50895,,SO6212,362000,212000,2000.0,England,10.0,11,2012,2023,WCBS,51.80533942776392,-2.5525296705722016
50896,,SD5058,350000,458000,2228.0,England,10.0,7,2012,2023,WCBS,54.01557415113364,-2.764541307900576
50897,,SO9514,395000,214000,2000.0,England,10.0,12,2012,2023,WCBS,51.82459721832515,-2.0739511998511024
50901,,TF7611,576000,311000,,England,,3,2012,2022,WCBS,52.668133252005845,0.6013563634580618
50902,,NS5651,256000,651000,2000.0,Scotland,10.0,12,2011,2022,WCBS,55.730932159942334,-4.294700387721352
50904,,TF6841,568000,341000,2000.0,England,10.0,7,2011,2023,WCBS,52.9400983264511,0.4985760595173558
50910,,SU8583,485000,183000,2000.0,England,10.0,12,2012,2023,WCBS,51.53951035819811,-0.7757893586169488
50912,,SU0101,401000,101000,2000.0,England,10.0,10,2012,2022,WCBS,50.80855248334224,-1.9871749864661363
50915,,SJ4162,341000,362000,2000.0,England,10.0,6,2012,2022,WCBS,53.15185206564078,-2.883685874132741
50920,,SU0308,403000,108000,2000.0,England,10.0,12,2011,2023,WCBS,50.87149335405778,-1.9587349827388487
50921,,TL1724,517000,224000,,England,,2,2012,2023,WCBS,51.90226691207112,-0.3008148816121888
50928,,NJ9961,399000,861000,2000.0,Scotland,10.0,8,2009,2022,WCBS,57.63893622660102,-2.0184100664100404
50929,,NK0457,404000,857000,2000.0,Scotland,10.0,9,2009,2022,WCBS,57.60299157174585,-1.9347288925196062
50931,,SP9026,490000,226000,2000.0,England,10.0,15,2009,2023,WCBS,51.925253993333456,-0.6926104038938048
50933,,NY1847,318000,547000,2000.0,England,10.0,11,2009,2023,WCBS,54.81112721033738,-3.2774160185040637
50936,,SD1868,318000,468000,2000.0,England,10.0,9,2009,2023,WCBS,54.10133051469251,-3.255497590340327
50938,,ST6070,360000,170000,2000.0,England,10.0,13,2007,2023,WCBS,51.427584889277036,-2.5767264256010125
50939,,TL2486,524000,286000,2000.0,England,10.0,11,2009,2023,WCBS,52.45788160578006,-0.17647555943715793
50944,,SY9594,395000,94000,2000.0,England,10.0,15,2009,2023,WCBS,50.745582546294195,-2.0722322348560924
50945,,SZ0176,401000,76000,2000.0,England,10.0,15,2009,2023,WCBS,50.58373478026133,-1.9872348795235082
50946,,SZ0497,404000,97000,2000.0,England,10.0,13,2009,2023,WCBS,50.77256990122266,-1.944639965376567
50947,,TL4903,549000,203000,2000.0,England,10.0,10,2009,2023,WCBS,51.70595999989944,0.1549677935235442
50950,,SU5127,451000,127000,2000.0,England,10.0,15,2007,2023,WCBS,51.04010080681298,-1.2739550980934724
50951,,SU6207,462000,107000,2000.0,England,10.0,14,2009,2023,WCBS,50.8591962397283,-1.1204779864987118
50952,,TL8339,583000,239000,2000.0,England,10.0,13,2009,2023,WCBS,52.01923654003847,0.6655605074149819
50956,,SD9904,399000,404000,2000.0,England,10.0,13,2009,2023,WCBS,53.532654091061545,-2.0165569620466552
50957,,TQ5390,553000,190000,2000.0,England,10.0,15,2009,2023,WCBS,51.58808544070206,0.2071300764528781
50958,,SD6608,366000,408000,2000.0,England,10.0,9,2009,2023,WCBS,53.56749960354848,-2.5148434572523253
50962,,SX7779,277000,79000,2000.0,England,10.0,15,2009,2023,WCBS,50.597725442184455,-3.73927229435899
50965,,SY4690,346000,90000,2094.0,England,10.0,13,2009,2022,WCBS,50.707115618578854,-2.7661054932375695
50966,,SY7385,373000,85000,2000.0,England,10.0,13,2009,2023,WCBS,50.66403942224894,-2.383381584836382
50967,,TG2215,622000,315000,2000.0,England,10.0,16,2007,2023,WCBS,52.68716604398643,1.283236051634455
50969,,TG4124,641000,324000,2000.0,England,10.0,13,2007,2023,WCBS,52.75980437516093,1.5703836439901164
50975,,TQ1492,514000,192000,2000.0,England,6.0,13,2009,2023,WCBS,51.61529351865255,-0.35488552635946125
50978,,TQ5568,555000,168000,2000.0,England,10.0,12,2009,2022,WCBS,51.38987680981553,0.22632496429050467
50987,,TQ1662,516000,162000,2000.0,England,10.0,14,2009,2023,WCBS,51.3452550595931,-0.3358554134821677
50989,,ST4355,343000,155000,2000.0,England,10.0,8,2007,2022,WCBS,51.2912650932195,-2.8188128003811297
50992,,TL6381,563000,281000,2000.0,England,10.0,14,2009,2023,WCBS,52.402735875693324,0.3945852862641486
50993,,TL7866,578000,266000,2000.0,England,10.0,11,2009,2022,WCBS,52.26335453464995,0.6069023987656025
50994,,TM3450,634000,250000,2000.0,England,10.0,15,2009,2023,WCBS,52.098816542779026,1.4150743191402144
50995,,TM3762,637000,262000,2000.0,England,10.0,7,2009,2023,WCBS,52.205229146506554,1.4671542730761582
50997,,TM2087,620000,287000,2000.0,England,10.0,10,2007,2023,WCBS,52.43666974549535,1.2351368038946433
50999,,SP7754,477000,254000,2000.0,England,10.0,13,2009,2023,WCBS,52.178890057629296,-0.8753155834702354
51003,,SP3523,435000,223000,,England,10.0,12,2009,2022,WCBS,51.90444651429078,-1.4926742933521462
51005,,SU6289,462000,189000,2000.0,England,10.0,13,2009,2023,WCBS,51.59644245732016,-1.106315323412783
51008,,SM8010,180000,210000,2000.0,Wales,10.0,13,2009,2023,WCBS,51.74539400787354,-5.188279978091247
51009,,SM9234,192000,234000,2000.0,Wales,10.0,14,2009,2023,WCBS,51.965460040822684,-5.0291671608665744
51011,,SO2054,320000,254000,2000.0,Wales,10.0,16,2007,2022,WCBS,52.17843047514218,-3.171382336764402
51018,,SU0030,400000,130000,2000.0,England,10.0,5,2009,2023,WCBS,51.06933076495138,-2.001376590551419
51024,,SK3828,438000,328000,2000.0,England,10.0,13,2009,2023,WCBS,52.84816830940045,-1.4372031217388836
51025,,TL0280,502000,280000,2000.0,England,10.0,13,2009,2023,WCBS,52.40850682271475,-0.501953588830466
51029,,NH8646,286000,846000,,Scotland,10.0,6,2007,2023,WCBS,57.48983940455358,-3.9034083180125316
51035,,SP1521,415000,221000,2000.0,England,10.0,11,2007,2023,WCBS,51.88735830799693,-1.783461223521743
51040,,TG0307,603000,307000,1953.0,England,10.0,4,2007,2022,WCBS,52.622794892220114,0.9976343647014836
51051,,SP5310,453000,210000,,England,,2,2006,2023,WCBS,51.78615704014775,-1.2330496051780508
51052,,SU6473,464000,173000,,England,,2,2006,2023,WCBS,51.452374956900655,-1.0803472755171708
51058,,J4577,157622,531508,2000.0,Northern Ireland,10.0,8,2010,2023,WCBS,54.62035635374406,-5.7559517287545505
51059,,TG1008,610000,308000,2090.0,England,10.0,4,2007,2022,WCBS,52.62911168055646,1.1015235461044524
51060,,TM1683,616000,283000,,England,,4,2007,2023,WCBS,52.40235872051656,1.1738077478697961
51064,,NT0923,309000,623000,2000.0,Scotland,10.0,8,2010,2023,WCBS,55.49229057890719,-3.441828863396267
51066,,SD9711,397000,411000,2000.0,England,10.0,10,2010,2023,WCBS,53.5955641779726,-2.0468001678140846
51068,,SJ9520,395000,320000,2000.0,England,10.0,14,2010,2023,WCBS,52.77756102435755,-2.075561658870369
51069,,SK0799,407000,399000,2000.0,England,10.0,11,2010,2023,WCBS,53.48766828425159,-1.8959731854520325
51070,,SK4964,449000,364000,2032.0,England,10.0,10,2010,2023,WCBS,53.17086544390155,-1.2684340587592826
51072,,SP7657,476000,257000,2000.0,England,10.0,10,2010,2023,WCBS,52.205994640355165,-0.8892655104587989
51074,,ST8719,387000,119000,2000.0,England,10.0,14,2010,2023,WCBS,50.97026718208064,-2.186514857235599
51075,,SO5302,353000,202000,2000.0,England,10.0,14,2010,2023,WCBS,51.71474919267787,-2.6816947982208
51077,,SP4952,449000,252000,2000.0,England,10.0,13,2010,2023,WCBS,52.16410241950746,-1.2850508189941443
51078,,TL2050,520000,250000,2000.0,England,10.0,14,2010,2023,WCBS,52.135278074501656,-0.248127066871867
51089,,SY4694,346000,94000,2000.0,England,10.0,12,2012,2023,WCBS,50.74308304849018,-2.76669246554508
51090,,TQ1330,513000,130000,2000.0,England,10.0,10,2012,2023,WCBS,51.058231769462,-0.3889759324673175
51096,,SD7715,377000,415000,2000.0,England,10.0,12,2011,2022,WCBS,53.631016074123636,-2.349275770658371
51098,,TG3502,635000,302000,2000.0,England,10.0,13,2011,2023,WCBS,52.565035863781645,1.4659698478776486
51104,,TF6535,565000,335000,2000.0,England,10.0,11,2011,2023,WCBS,52.88714170215598,0.4509325086823403
51113,,SH7150,271000,350000,2000.0,Wales,10.0,7,2012,2023,WCBS,53.03168112221853,-3.925108209874899
51120,,SH5263,252000,363000,2000.0,Wales,10.0,10,2012,2023,WCBS,53.143530002667895,-4.214210436241795
51121,,NT4164,341000,664000,2000.0,Scotland,10.0,12,2012,2023,WCBS,55.86554836692987,-2.944290865503079
51129,,SU0605,406000,105000,2000.0,England,10.0,9,2012,2023,WCBS,50.84449325065425,-1.9161486116520692
51130,,ST5301,353000,101000,2000.0,England,10.0,11,2012,2023,WCBS,50.80663710645711,-2.668387978657318
51133,,TQ6313,563000,113000,2000.0,England,10.0,8,2011,2023,WCBS,50.89348498188693,0.3163309721819021
51134,,SE7063,470000,463000,2000.0,England,10.0,12,2012,2023,WCBS,54.058206719631436,-0.9321176948466895
51135,,SP9335,493000,235000,2000.0,England,10.0,8,2012,2023,WCBS,52.005655738275735,-0.6465624270728946
51136,,SU2770,427000,170000,2000.0,England,10.0,7,2012,2022,WCBS,51.42836703300355,-1.613031111897107
51138,,NN0785,207000,785000,2000.0,Scotland,10.0,10,2009,2023,WCBS,56.91598865209969,-5.172110383674002
51139,,NY3351,333000,551000,2000.0,England,10.0,15,2009,2023,WCBS,54.84929900683498,-3.0449973277777107
51140,,NY4736,347000,536000,2000.0,England,10.0,8,2009,2023,WCBS,54.716196730443556,-2.824240765467156
51141,,NY8113,381000,513000,2000.0,England,10.0,10,2009,2023,WCBS,54.51194520477823,-2.2949727797588304
51142,,SP8816,488000,216000,2000.0,England,10.0,8,2007,2023,WCBS,51.83568687878836,-0.7242335190947866
51143,,SJ3773,337000,373000,2000.0,England,10.0,11,2009,2022,WCBS,53.25025716529436,-2.94566384188996
51144,,SJ9268,392000,368000,2000.0,England,10.0,13,2009,2022,WCBS,53.20900369634717,-2.121239505948313
51146,,SH8064,280000,364000,1916.0,Wales,10.0,5,2009,2023,WCBS,53.15956173271054,-3.796207322936156
51151,,SU4628,446000,128000,2000.0,England,10.0,13,2009,2023,WCBS,51.04951347664086,-1.3451388618831297
51152,,SU4837,448000,137000,2000.0,England,10.0,14,2009,2023,WCBS,51.13027332117867,-1.3154157333163405
51155,,NO4228,342000,728000,2000.0,Scotland,10.0,13,2009,2023,WCBS,56.440598232371734,-2.9422856416482626
51164,,SK3150,431000,350000,2000.0,England,10.0,13,2009,2023,WCBS,53.046372234083506,-1.5390417569356647
51170,,SY0994,309000,94000,2022.0,England,10.0,6,2009,2022,WCBS,50.738456013053465,-3.2909701495383334
51172,,ST3701,337000,101000,2000.0,England,10.0,9,2009,2023,WCBS,50.80511489668921,-2.895432951724292
51173,,SY5089,350000,89000,2000.0,England,10.0,11,2009,2023,WCBS,50.69848219752774,-2.7093270634027244
51175,,TG1139,611000,339000,2000.0,England,10.0,17,2007,2023,WCBS,52.906984262423066,1.1362240619488855
51176,,SU6633,466000,133000,2000.0,England,10.0,12,2009,2022,WCBS,51.092522055222624,-1.0589422437170561
51180,,TQ9840,598000,140000,2000.0,England,10.0,15,2009,2023,WCBS,51.12505353246827,0.8281285278593669
51187,,TQ2688,526000,188000,2000.0,England,10.0,13,2009,2023,WCBS,51.5767909789508,-0.18309314767984158
51188,,TQ2782,527000,182000,2000.0,England,10.0,12,2009,2023,WCBS,51.5226460069233,-0.17083410657347373
51189,,NT2764,327000,664000,2000.0,Scotland,10.0,6,2009,2023,WCBS,55.86362885016996,-3.1679394737742723
51192,,SU8204,482000,104000,2000.0,England,10.0,12,2009,2023,WCBS,50.82973811189746,-0.8370450792066066
51193,,ST7650,376000,150000,1966.0,England,10.0,3,2007,2022,WCBS,51.24866070844611,-2.3452430963185606
51197,,TL8271,582000,271000,2000.0,England,10.0,9,2009,2023,WCBS,52.30694922218618,0.6681458581831434
51203,,SP5160,451000,260000,2000.0,England,10.0,15,2009,2023,WCBS,52.235838684422895,-1.2546122335409065
51208,,SM9737,197000,237000,238.0,Wales,10.0,8,2009,2022,WCBS,51.99424507478622,-4.958266060274734
51210,,TQ1520,515000,120000,,England,10.0,6,2008,2022,WCBS,50.967949704601914,-0.36361684527036375
51211,,TQ1819,518000,119000,2000.0,England,10.0,15,2007,2023,WCBS,50.95835515980963,-0.32123613462420436
51217,,TQ6608,566000,108000,2000.0,England,10.0,11,2009,2023,WCBS,50.847707154586125,0.3566824408320662
51220,,SP1267,412000,267000,2000.0,England,10.0,13,2009,2023,WCBS,52.30099370491556,-1.825445822542251
51240,,ST5274,352000,174000,2000.0,England,10.0,12,2007,2023,WCBS,51.46292566485124,-2.6923293961051233
51253,,SJ4448,344000,348000,2000.0,England,10.0,11,2013,2023,WCBS,53.02634359892803,-2.8363879773048937
51258,,TM1091,610000,291000,2000.0,England,10.0,5,2007,2023,WCBS,52.47650755125454,1.0907733068965755
51263,,SJ7891,378000,391000,2421.0,England,10.0,14,2010,2023,WCBS,53.41534204240799,-2.332459612700716
51265,,ST6695,366000,195000,2000.0,England,10.0,14,2010,2023,WCBS,51.65275462106767,-2.492852896002471
51266,,ST7637,376000,137000,,England,10.0,12,2010,2023,WCBS,51.13176757831973,-2.3443701033967574
51267,,SO8933,389000,233000,2000.0,England,10.0,14,2010,2023,WCBS,51.995335202956106,-2.161620719084748
51268,,SX4068,240000,68000,2000.0,England,10.0,8,2010,2023,WCBS,50.489904302725,-4.256949933952558
51269,,TF9434,594000,334000,2000.0,England,10.0,11,2010,2022,WCBS,52.868495043238774,0.8808108792546999
51272,,TQ5317,553000,117000,2000.0,England,10.0,14,2010,2023,WCBS,50.932162004041004,0.1759296407317732
51273,,TQ2759,527000,159000,2000.0,England,10.0,14,2010,2023,WCBS,51.31594446388003,-0.17906751672990506
51277,,ST9709,397000,109000,2000.0,England,10.0,12,2012,2023,WCBS,50.880484585895395,-2.044012793886263
51280,,NT2856,328000,656000,2000.0,Scotland,10.0,12,2012,2023,WCBS,55.79191450879401,-3.1498428962640603
51281,,SO9714,397000,214000,2000.0,England,10.0,12,2012,2023,WCBS,51.82461194898713,-2.0449322930333924
51292,,SD6168,361000,468000,2000.0,England,10.0,12,2011,2023,WCBS,54.10639548075328,-2.5979716523742122
51294,,SU5921,459000,121000,2000.0,England,10.0,8,2012,2023,WCBS,50.985389062345334,-1.1608360330814773
51295,,ST3104,331000,104000,2000.0,England,10.0,11,2012,2023,WCBS,50.83140377317368,-2.981134538571913
51296,,SZ0196,401000,96000,2000.0,England,10.0,10,2012,2023,WCBS,50.76358964088334,-1.9871870264804659
51299,,SU4771,447000,171000,2000.0,England,10.0,8,2012,2023,WCBS,51.436056149958596,-1.3252427528478237
