Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
1503,Hothfield Common,TQ968458,596800,145800,3100.0,England,15.0,20,1990,2023,UKBMS,51.17755745315933,0.8141708598168516,1.0474795,-2.1565754,0.18484932,4.3747673,-0.43131506,-3.2656713,-2.526274,-0.6777808,1.2323288,0.6161644,0.43131506,-1.2323288,-3.8202193,-2.6495068,0.24646576,2.526274,2.77274,5.237397,-3.2656713,-2.5878904,3.7586029,3.2656713,-0.98586303,0.7393973,-0.36969864,1.7868768,-1.6020274,2.7111232,-0.8626301,1.7252603,-1.0474795,-0.18484932,0.24646576,4.005069,-0.18484932,0.98586303,1.3555616,-1.8484932,-5.1141644,-5.607096,3.8202193,-5.2990136,0.18484932,1.7868768,-2.0333426,-0.24646576,3.63537,-2.9575891,1.9101096,-1.6020274,-2.8343563,-2.4030411,-0.9242466,1.4171782,5.1141644,-2.2181919,-1.4787946,2.4646575,2.4646575,-3.2040548,1.6020274,-1.9101096,0.55454797,-2.4646575,-0.55454797,0.36969864,-0.43131506,0.49293151,1.8484932,4.005069,0.0,-0.7393973,4.8676987,0.49293151,-2.2181919,-0.24646576,-1.8484932,0.8626301,4.929315,1.2323288,1.4787946,-0.36969864,0.7393973,-2.4030411,3.2040548,-0.98586303,2.2181919,-5.730329,-1.2939452,2.9575891,-0.8626301,3.7586029,-2.0333426,-3.0192056,-0.55454797,2.5878904,0.24646576,-1.3555616,5.9151783,-1.4787946,-0.7393973,0.6777808,1.3555616,1.4787946,1.1707124,7.825288,-0.55454797,-1.2323288,1.9101096,2.1565754,-0.55454797,0.12323288,-1.3555616,-1.9101096,2.2798083,3.3272877,-2.8959727,1.9101096,-0.12323288,-1.6636438,0.8010137,-2.77274,-1.6020274,0.0,-4.621233,-2.1565754,-0.12323288,-1.8484932
1511,Burnt Oak Wood,TQ991348,599100,134800,2450.0,England,13.0,38,1984,2023,UKBMS,51.07797133745787,0.8409614862756245,5.2896833,1.8310442,-1.2885126,5.696582,-1.6275948,2.712658,-4.340253,0.88161385,0.5425316,2.5092087,-0.47471517,-2.4413922,-3.458639,-3.729905,-1.2885126,1.8988607,-0.4068987,2.848291,-0.1356329,-4.068987,1.9666771,2.5092087,-4.7471514,0.1356329,1.6954113,0.8137974,-0.20344935,4.8827844,0.8137974,-1.7632277,-5.0862336,0.4068987,-3.0517404,1.8988607,-0.5425316,0.88161385,2.848291,-2.848291,-2.4413922,-1.6954113,0.94943035,-3.7977214,-2.3057594,0.1356329,-0.33908224,0.06781645,2.10231,1.356329,-1.8310442,-3.1873732,0.5425316,-0.5425316,1.5597783,3.1873732,2.3735757,3.3230062,2.3057594,1.5597783,4.611519,-3.2551897,2.4413922,-0.5425316,0.4068987,-3.0517404,2.3735757,2.5770252,-3.594272,0.4068987,2.6448417,1.7632277,-0.8137974,-1.8310442,2.983924,0.4068987,-2.237943,-0.2712658,1.0172467,-1.9666771,-1.1528797,-1.2885126,-1.0172467,-0.33908224,6.103481,-3.6620884,1.0850632,-0.6781645,5.967848,-5.2896833,0.61034805,-0.88161385,-2.6448417,0.88161385,1.356329,-2.6448417,-0.5425316,-0.4068987,-0.6781645,-4.408069,4.8827844,2.0344934,-7.391993,-1.0850632,0.6781645,1.0172467,0.61034805,6.917278,-0.4068987,-1.2885126,3.0517404,-1.2206961,3.729905,-1.356329,-3.0517404,-1.5597783,8.612689,3.3908226,-3.6620884,-4.0011706,2.237943,-3.0517404,-0.1356329,-5.2896833,-1.4241455,-1.6275948,-4.340253,-1.491962,1.7632277,0.8137974
1520,"Colepit Lane, Torry Hill",TQ907565,590700,156500,1900.0,England,8.0,19,1992,2023,UKBMS,51.27572678827882,0.7326971235111777,6.816262,1.4502685,-2.1028893,5.9461007,0.072513424,3.0455637,-7.033802,0.79764766,1.377755,1.885349,-0.21754026,-0.79764766,-3.263104,-2.1028893,-0.87016106,5.7285604,-3.4806442,2.3204296,-0.36256713,-3.770698,3.3356175,3.3356175,-3.1905906,1.3052416,1.5952953,1.1602148,-2.2479162,4.785886,0.14502685,-1.9578625,-6.453695,1.8128356,-4.423319,1.3052416,-1.5952953,0.72513425,0.507594,-3.263104,-0.72513425,0.43508053,2.1754026,-1.2327282,-2.1754026,1.9578625,-1.7403221,0.6526208,4.5683455,1.015188,-2.6104832,-3.4806442,-2.5379698,0.36256713,2.1754026,3.8432114,1.6678088,4.3508053,3.6256711,3.1180773,5.801074,-1.0877013,4.060752,-1.4502685,3.3356175,-1.8128356,2.4654565,1.377755,-2.4654565,1.1602148,3.263104,2.4654565,-1.015188,-2.6104832,2.2479162,2.3204296,-3.0455637,-0.9426745,-1.5227818,-2.4654565,-2.030376,-2.900537,-0.6526208,-1.6678088,7.2513423,-3.8432114,0.9426745,-2.030376,5.51102,-2.900537,0.5801074,-2.3204296,-1.5227818,1.5952953,-0.2900537,-3.0455637,-0.21754026,1.0877013,1.3052416,-4.8583994,4.278292,3.3356175,-9.209205,0.43508053,2.392943,1.5227818,0.21754026,6.743748,0.072513424,-1.9578625,3.6981847,-1.2327282,7.323856,-1.3052416,-1.7403221,-2.3204296,8.774124,3.408131,-2.1754026,-4.133265,0.507594,-2.8280234,0.87016106,-7.2513423,-0.14502685,0.43508053,-3.1905906,-1.7403221,0.43508053,0.43508053
1521,"Mintching Wood, Torry Hill",TQ916586,591600,158600,1700.0,England,12.0,19,1992,2023,UKBMS,51.294286168690725,0.7467101840309964,3.8022742,1.6111331,-2.384477,6.0578604,0.12889065,1.997805,-6.6378684,0.70889854,0.5155626,1.2889065,-0.5155626,-1.4822425,-1.9333597,-1.6755785,0.38667196,4.96229,-2.0622504,3.157821,-1.8689144,-3.4156022,2.6422584,2.7067037,-3.4156022,2.1266956,1.9333597,-0.9666799,-3.6089382,4.4467273,0.5800079,-1.2889065,-7.2178764,1.9333597,-3.6733835,1.7400237,-1.6111331,0.5800079,0.90223455,-4.511173,-1.4177971,0.38667196,2.1266956,-1.7400237,-0.9666799,1.6111331,-2.1911411,0.2577813,5.6067433,0.064445324,-1.8044691,-3.6089382,-2.6422584,0.90223455,1.0311252,3.7378287,2.4489224,4.96229,3.8022742,2.384477,5.0267353,0.12889065,3.2222662,-2.8355942,3.99561,-3.8022742,3.0933757,0.064445324,-1.2244612,-0.12889065,2.577813,2.964485,-0.9666799,-3.4800475,3.0289302,3.157821,-1.6755785,-1.2244612,-2.0622504,-2.771149,-1.0311252,-1.9333597,-0.38667196,-1.8689144,7.99122,-3.6089382,1.1600158,-0.19333598,3.99561,-3.2867115,0.2577813,-1.997805,-0.83778924,1.7400237,-0.7733439,-2.7067037,-0.83778924,0.3222266,1.3533518,-4.897845,3.7378287,4.1245008,-8.184556,-0.3222266,3.8667195,-0.12889065,0.38667196,5.284517,1.2889065,-2.0622504,4.3822823,-0.5155626,5.4778523,-0.2577813,-1.2889065,-1.6755785,7.8623295,2.9000397,-3.2222662,-3.0289302,1.6755785,-2.7067037,1.2889065,-6.1867514,-0.70889854,1.6111331,-3.0933757,-2.384477,0.0,-0.38667196
1522,"Warren Bank, Torry Hill",TQ918567,591800,156700,1000.0,England,4.0,19,1992,2023,UKBMS,51.277154158432445,0.7485557553979234,0.6257785,-3.470226,-0.22755581,5.916451,-3.640893,-2.275558,-1.4791127,-1.5928907,0.056888953,0.17066686,0.113777906,-1.3653349,-2.275558,-3.470226,1.4222238,2.2186692,1.7635576,3.81156,-2.332447,-2.389336,2.6168919,4.2666717,-2.6737807,0.17066686,0.5688895,0.113777906,-2.7875588,2.9582255,-0.6257785,2.275558,-1.3084459,-1.9911133,0.17066686,3.1857815,-1.7635576,1.251557,1.5928907,-3.4133372,-3.9253378,-4.551116,1.8773354,-7.224897,1.4222238,0.8533343,-0.91022325,-0.5688895,3.81156,-4.2666717,1.6497797,-1.8204465,-2.0480022,-2.16178,-1.9911133,2.6168919,4.4942274,-2.8444476,-2.7306697,1.7635576,1.194668,-2.16178,2.16178,-0.056888953,2.389336,-2.5600028,-1.08089,1.08089,-0.91022325,1.3084459,1.5928907,5.063117,1.3084459,-2.275558,3.1857815,0.113777906,-0.22755581,-0.91022325,0.28444475,-1.3084459,2.389336,1.8204465,2.332447,0.91022325,0.056888953,-0.9671122,5.8026733,-0.45511162,1.7066686,-7.1111193,-1.08089,2.275558,-1.4222238,4.608005,-2.6737807,-1.08089,-1.8773354,1.4791127,1.0240011,-1.194668,5.1200056,1.5360017,-0.51200056,2.389336,2.275558,2.1048913,3.1288924,7.05423,-1.4222238,-2.16178,1.4791127,1.5928907,0.9671122,-0.39822268,-1.3653349,-1.7066686,3.640893,3.2995594,-2.275558,1.194668,0.45511162,-3.527115,2.1048913,-3.2426703,-1.3653349,-2.5600028,-5.632006,-3.4133372,1.0240011,-2.0480022
1523,"Wrinsted, Torry Hill",TQ897553,589700,155300,1850.0,England,8.0,19,1992,2023,UKBMS,51.26528230241703,0.7177411282445145,4.5509677,5.757248,2.3028994,3.6736727,2.7963777,2.0835755,-2.8512087,3.6188416,4.11232,2.467392,-0.6579712,-3.5640109,-1.9190828,-2.1384065,3.399518,2.2480683,-4.934784,5.5379243,-3.1253633,-1.6449281,3.8381655,3.6736727,0.49347842,3.6736727,-0.98695683,-0.6031403,-2.0835755,4.8799534,-1.6449281,-1.4804353,-4.6057987,0.6031403,-2.7415466,-0.87729496,0.38381654,-2.8512087,-0.93212587,-0.3289856,-1.2611115,-1.5352662,3.0157015,-0.054830935,-1.7545899,6.799036,-3.4543488,4.11232,0.98695683,-4.7702913,0.43864748,-2.6867158,-0.5483093,-2.1932373,3.9478273,-0.21932374,3.4543488,2.522223,-1.1514497,-0.82246405,6.4152193,-4.8799534,0.38381654,-2.0835755,2.0835755,-0.6579712,1.5900971,-2.6318848,0.27415466,0.21932374,-0.3289856,-0.43864748,-1.3707733,1.699759,4.3864746,1.8642517,-5.3186007,2.3577302,-3.6188416,4.167151,3.8929963,3.8929963,1.6449281,-1.9190828,-5.3734317,-1.8642517,-1.4256043,3.344687,4.7702913,-4.7702913,-4.4961367,1.699759,2.0287447,-0.7676331,3.7833345,0.5483093,-0.6579712,0.93212587,1.0417877,-2.467392,2.0287447,0.7128022,-3.1253633,-2.2480683,0.7676331,0.054830935,-0.10966187,6.031403,0.21932374,0.21932374,2.9060395,-0.38381654,0.6579712,4.4961367,2.1384065,-1.5352662,2.2480683,2.1384065,-2.3028994,-0.10966187,-1.8642517,-1.4804353,-3.4543488,-1.9739137,-0.49347842,-1.9739137,-6.9635286,1.9739137,1.5900971,-1.0966187
1524,Orlestone Forest,TQ985353,598500,135300,2500.0,England,13.0,29,1992,2023,UKBMS,51.082669607378314,0.832681550529399,4.243318,-0.32640907,-1.4688408,4.460924,-1.5232424,0.70721966,-4.460924,-1.0336287,1.6864469,1.904053,-0.8704242,-2.5568712,-2.0672574,-4.243318,0.3808106,2.9920833,1.9584545,2.8288786,-3.6449013,-4.624129,2.9920833,0.8704242,-1.5232424,-1.0880302,2.7744772,1.5232424,-0.054401513,4.243318,-1.1424317,-0.4352121,-4.243318,0.70721966,-1.7952499,3.808106,1.5776439,-0.21760605,1.6320454,-4.2977195,-2.2848635,-0.48961362,2.230462,-5.1137424,-2.7200756,-1.2512348,0.3808106,-1.0880302,2.1760604,-1.7408484,-1.904053,-3.9713104,-0.8704242,1.4688408,0.97922724,0.97922724,2.8288786,4.460924,-0.32640907,1.2512348,5.004939,-1.4144393,0.4352121,-1.1968333,0.10880303,-2.6656742,1.5776439,2.6112726,-3.3728938,-0.16320454,1.4688408,2.6656742,-3.0464847,-1.4688408,3.2640908,3.2096894,-2.6112726,-0.8704242,1.1968333,-1.3600378,0.4352121,-0.5440151,-1.0880302,-0.48961362,6.4193788,-4.569727,-0.70721966,-3.916909,5.440151,-5.603356,2.0672574,1.5776439,-5.1137424,0.0,-1.0880302,-3.699303,-0.8704242,-0.65281814,-2.4480681,-2.8288786,5.6577573,-0.21760605,-5.5489545,-2.5024695,-1.0336287,1.5232424,1.1424317,6.256174,0.3808106,1.5776439,3.8625073,0.70721966,-0.16320454,0.4352121,-0.32640907,-0.7616212,6.9089923,3.8625073,-1.5232424,-0.48961362,-2.2848635,-3.808106,0.3808106,-2.6112726,-0.9248257,-0.5984166,-2.7200756,-3.699303,3.7537043,0.3808106
1525,Tudeley Woods - The Plants,TQ626444,562600,144400,2000.0,England,10.0,37,1987,2023,UKBMS,51.17572101378908,0.3247272037266768,1.2798085,-1.0360355,-1.6454681,6.0943265,-0.97509223,-2.8643334,-3.473766,2.4377306,1.4626384,2.8643334,0.6703759,-2.98622,1.4626384,0.48754612,1.7673547,3.3518796,-0.60943264,3.9613123,-1.0969788,-3.473766,1.7064114,5.058291,1.0360355,2.559617,-0.42660284,2.559617,-5.8505535,3.8394256,-0.914149,-0.30471632,-3.4128227,-2.498674,0.30471632,-0.97509223,-4.2660284,-0.914149,-0.7313192,-0.5484894,-3.473766,-0.60943264,2.98622,-6.886589,0.060943265,1.2188653,-3.717539,1.9501845,3.3518796,-2.6815035,-2.559617,1.3407518,-0.7313192,-1.2798085,0.79226243,2.315844,5.484894,-0.30471632,1.4626384,2.1330142,2.9252768,0.3656596,5.302064,2.1330142,-1.7064114,-0.1828298,-2.559617,-0.060943265,1.8892412,1.9501845,0.060943265,1.2798085,0.7313192,1.0969788,3.9613123,0.97509223,-7.7397947,-2.6815035,0.24377306,-0.1828298,2.6205604,0.3656596,3.3518796,-1.6454681,-0.7313192,0.0,4.875461,-1.6454681,2.3767874,-7.313192,-1.4626384,2.559617,2.0111277,1.4626384,-0.60943264,-1.2798085,-1.7064114,-0.5484894,0.12188653,-1.7673547,-0.5484894,2.4377306,-1.3407518,1.7064114,-0.3656596,3.1690497,2.98622,5.9114966,-1.6454681,-3.717539,0.0,2.498674,4.326972,3.4128227,1.9501845,-3.900369,1.9501845,6.1552696,-3.900369,0.3656596,-3.9613123,-4.326972,0.60943264,-1.7673547,-1.6454681,-1.0360355,-1.5845249,1.4626384,3.900369,-4.936404
1526,Tudeley Woods - Brakey Bank,TQ615435,561500,143500,2350.0,England,10.0,37,1987,2023,UKBMS,51.16794629754919,0.30860070754841,6.4714527,2.6532958,-2.2650084,5.630164,0.9707179,-0.5177162,-6.5361676,0.84128886,1.8120068,-1.229576,0.3882872,1.100147,-1.0354325,-2.0061505,0.5177162,6.2773094,-2.3944376,3.3651555,-2.9121537,-3.300441,5.759593,-0.3882872,-3.0415828,0.9707179,1.7472923,-1.6825777,-2.459152,5.630164,1.9414358,0.1941436,-5.2418766,1.3590051,-3.171012,2.459152,-1.1648616,0.84128886,1.2942905,-3.4945846,-1.0354325,-1.4884342,2.6532958,-1.4884342,0.12942906,3.1062975,-1.8120068,1.8120068,4.983019,-0.2588581,-1.8120068,-5.0477333,-3.4945846,1.229576,0.5177162,4.530017,2.7827246,4.5947313,0.6471453,0.7118598,5.6948786,-0.1941436,2.0061505,-1.6178632,5.2418766,-2.200294,0.1941436,0.12942906,-2.7180102,0.4530017,2.588581,1.4237196,-0.7118598,-1.3590051,2.9121537,2.1355793,1.9414358,-2.7827246,-3.171012,-0.6471453,-0.2588581,-1.4237196,-1.4884342,-1.6825777,4.6594462,-1.2942905,1.9414358,-1.9414358,2.3297231,-3.688728,1.229576,-0.3882872,-2.1355793,2.5238667,-0.3882872,-4.2711587,-0.9060034,0.6471453,1.5531487,-4.2064443,4.983019,4.2064443,-8.218745,3.559299,1.2942905,-0.3882872,0.4530017,6.018451,0.7118598,-1.6825777,2.3944376,-0.9060034,6.0831656,1.2942905,1.8120068,-1.4884342,7.701029,-0.6471453,-3.6240137,-1.3590051,-0.06471453,-3.2357264,0.4530017,-6.0831656,0.9707179,0.06471453,-2.459152,-0.32357264,2.6532958,0.84128886
1529,Larkey Valley Wood,TR125555,612500,155500,1950.0,England,10.0,22,1995,2022,UKBMS,51.25904167281096,1.0442025965400938,2.4809973,0.0,-2.3468893,4.224401,-0.8717018,3.2185912,-4.4926167,-1.0728637,1.7434036,2.7492132,0.0,-4.4926167,-0.3352699,-4.291455,0.4023239,3.822077,0.20116195,2.5480514,-0.26821592,-5.1631565,1.2740257,1.7434036,-2.0116193,1.7434036,2.1457274,1.9445654,-2.8162673,4.894941,0.13410796,-2.950375,-6.034858,1.0058097,-2.2798355,2.0116193,1.2069716,0.26821592,2.0116193,-3.687969,-2.5480514,1.2740257,1.2069716,-3.419753,-1.6763495,0.73759377,-0.53643185,-0.73759377,1.8104575,0.20116195,-1.8775115,-3.352699,-1.3410796,1.5422416,2.5480514,1.4081336,2.6151052,3.285645,2.7492132,1.9445654,5.0961027,-1.1399177,3.017429,-3.0844831,2.0116193,-3.2185912,3.1515372,0.0,-2.7492132,0.26821592,2.5480514,3.687969,-1.0728637,-1.0728637,3.822077,3.2185912,-3.9561849,-0.20116195,-0.53643185,-1.4081336,-0.46937788,-1.3410796,1.8104575,-2.0786734,8.515856,-5.7666426,-0.3352699,-2.8833213,6.90656,-5.2972646,2.2127814,-0.26821592,-3.687969,2.8162673,-0.46937788,-2.7492132,-1.2740257,1.9445654,-1.6763495,-5.0290484,5.2302103,-0.26821592,-7.375938,-1.6763495,1.3410796,0.3352699,-0.06705398,4.6267247,0.6705398,0.73759377,4.224401,0.53643185,4.0232387,-1.2740257,-2.1457274,-2.0116193,6.034858,4.425563,0.06705398,-3.1515372,-0.53643185,-3.620915,0.06705398,-5.1631565,-1.2740257,1.0728637,-4.291455,-2.8833213,0.0,0.46937788
1536,Jubilee Country Park,TQ437679,543700,167900,2019.0,England,9.0,18,2004,2023,UKBMS,51.391949816018894,0.0639946899488263,4.276902,1.579164,-1.579164,4.1453056,-0.0657985,2.0397534,-5.724469,0.0657985,1.579164,2.4345446,-1.9739549,-3.2241263,-2.9609325,-3.9479098,-2.105552,1.9739549,0.98697746,3.8821113,0.3289925,-4.605895,2.0397534,2.63194,-5.4612756,1.052776,1.710761,1.447567,-1.447567,4.1453056,0.8553805,-1.447567,-5.5928726,0.4605895,-3.0925295,2.237149,1.1185745,1.579164,1.710761,-1.9739549,-2.368746,-0.526388,0.263194,-2.9609325,-1.9739549,-0.0657985,0.526388,-0.8553805,0.98697746,1.1185745,-2.5661414,-4.276902,0.7237835,0.263194,1.5133655,2.105552,3.8821113,2.6977384,2.895134,1.7765595,6.185059,-1.5133655,2.237149,-0.4605895,0.0657985,-1.3817685,2.763537,2.763537,-3.158328,1.447567,1.7765595,3.026731,-0.394791,-0.3289925,3.3557234,0.7237835,-3.684716,0.4605895,1.3817685,-1.3817685,-0.789582,-1.9081565,0.789582,-0.394791,6.711447,-5.395477,0.131597,-1.9081565,6.7772455,-5.790268,1.9081565,-0.5921865,-4.342701,1.7765595,1.1185745,-3.684716,0.131597,0.263194,-1.3817685,-4.474298,4.474298,0.0,-6.5140514,-1.184373,1.9081565,0.789582,0.8553805,6.316656,-0.526388,0.4605895,3.7505145,0.657985,3.2899249,-2.4345446,-2.9609325,-3.0925295,8.356409,4.737492,-1.579164,-4.079507,0.789582,-2.5003428,0.394791,-5.4612756,-0.3289925,0.0,-4.342701,-2.8293355,1.9739549,0.0
1537,Scadbury Park,TQ455700,545500,170000,1667.0,England,8.0,16,2004,2023,UKBMS,51.41036134145557,0.0907079031620141,5.4024596,1.3961413,-2.1245627,4.2491255,0.84982514,0.84982514,-5.341758,-0.54631615,2.0638611,2.974388,-0.30350897,-2.0031593,-2.5494754,-2.974388,-1.0319306,2.670879,0.6677197,3.277897,-1.6996503,-5.1596527,3.217195,2.4887736,-4.0670204,-0.060701795,2.1245627,0.36421078,-0.91052693,4.1884236,-1.2140359,-0.91052693,-5.2203546,1.8210539,-2.7922826,3.217195,0.0,1.3961413,2.6101773,-2.7315807,-2.36737,-0.30350897,1.2747377,-2.7315807,-0.91052693,0.12140359,-0.060701795,-0.78912336,1.6996503,-1.2140359,-2.3066683,-5.4024596,-0.12140359,1.760352,1.1533341,1.2747377,2.3066683,3.217195,1.760352,2.4280717,5.281056,-1.6389484,1.760352,-0.6677197,0.48561436,-2.2459664,3.9456167,1.0319306,-3.520704,-0.48561436,-0.24280718,0.9712287,-1.3354394,-0.54631615,3.520704,1.3961413,-2.6101773,-0.60701793,0.48561436,-1.1533341,0.84982514,-1.6996503,-0.9712287,-1.5175449,5.948776,-4.491933,-1.5782467,-1.760352,6.495092,-6.252285,1.0319306,-0.84982514,-3.8849149,1.0926323,0.12140359,-4.0063186,-1.0319306,-0.36421078,-0.78912336,-4.6133366,4.1884236,-0.24280718,-6.312987,-1.2140359,0.84982514,0.54631615,-0.91052693,5.705969,-0.18210539,1.6996503,4.0063186,0.060701795,2.1852646,-1.4568431,-2.4280717,-1.2140359,7.709128,4.6133366,-2.36737,-2.7315807,0.24280718,-3.5814059,0.30350897,-5.1596527,0.12140359,0.36421078,-4.2491255,-3.0350897,2.36737,0.24280718
1539,Downe Bank,TQ438609,543800,160900,1720.0,England,10.0,14,2005,2023,UKBMS,51.329023620372766,0.0626030876544672,6.5262003,-0.11758919,-0.9407135,4.821157,-1.3522757,0.58794594,-5.9382544,-1.1758919,2.6457567,1.2934811,-0.23517838,-0.23517838,-2.4105785,-2.9985244,-1.1170973,2.1754,-0.23517838,4.2920055,-1.1758919,-3.762854,3.1749082,2.8221407,-2.1754,-1.2346865,2.3517838,-0.29397297,0.29397297,5.11513,-0.47035676,0.23517838,-3.9392378,0.99950814,-2.8221407,5.11513,0.0,0.99950814,3.351292,-2.8809352,-2.2929893,-2.3517838,1.5874541,-3.5864704,-2.5869622,0.11758919,-0.47035676,-1.1170973,1.881427,-0.8819189,-1.2934811,-4.762362,-0.76432973,-0.41156217,0.058794595,1.3522757,3.9392378,1.881427,0.41156217,3.057319,5.409103,-1.881427,1.1170973,0.058794595,0.76432973,-0.7055352,2.1166055,2.1166055,-3.9980326,0.64674056,3.2337027,0.5291514,-0.82312435,-1.1758919,3.8216486,-0.1763838,-0.7055352,-2.3517838,0.058794595,-0.11758919,0.64674056,0.23517838,0.058794595,-1.9990163,3.5864704,-3.8804433,0.7055352,-2.0578108,4.468389,-5.1739244,1.9402217,-0.64674056,-5.1739244,1.9990163,-0.11758919,-4.821157,-0.64674056,0.7055352,0.64674056,-3.4100866,5.5854864,-0.23517838,-5.526692,1.5286595,-0.82312435,1.3522757,0.47035676,5.703076,-1.2934811,0.76432973,3.1749082,-0.23517838,0.29397297,-1.6462487,-0.8819189,-1.7638378,7.4669137,3.4100866,-1.5874541,-0.99950814,-0.58794594,-4.468389,1.4110703,-4.1156216,0.1763838,0.11758919,-3.2924974,-3.8216486,2.1754,0.7055352
1546,Cole Wood - Broad Oak/Blean,TR155620,615500,162000,3560.0,England,11.0,16,2006,2023,UKBMS,51.31627818155184,1.091051483973705,4.4278574,2.8235612,0.38503104,2.9519048,1.9893272,3.272764,-0.8984058,2.2460146,2.3743582,5.5187783,-3.3369358,-5.711294,-1.4117806,-2.3743582,2.7593892,2.887733,-6.8022156,1.4759524,-2.6952174,-2.7593892,1.219265,1.3476087,-0.32085922,2.8235612,0.12834369,-4.2995133,-0.5775466,2.7593892,-1.0909213,-1.4117806,-7.5722775,0.83423394,-5.5829506,-3.7861388,-3.4652796,-1.0267495,-0.8984058,3.7861388,0.19251552,0.4492029,2.7593892,-2.502702,0.12834369,0.0,-2.8235612,4.492029,0.19251552,-3.721967,-3.3369358,-5.1979194,-0.8984058,-0.96257764,0.64171845,2.887733,6.288841,2.1818426,1.7326398,2.6952174,4.87706,-2.2460146,0.25668737,3.0160766,2.43853,-3.9786544,-3.4652796,-4.042826,1.2834369,-0.32085922,1.6042961,1.4117806,0.25668737,-0.51337475,2.9519048,4.492029,-3.4011078,-1.5401242,-0.19251552,0.96257764,0.0,4.4278574,0.5775466,-1.7968116,-2.2460146,1.7968116,0.25668737,3.0160766,4.556201,-2.6952174,-2.3101864,1.7968116,5.069576,-0.7700621,2.43853,-0.32085922,-3.0160766,-2.1176708,-1.4759524,-1.8609835,-1.5401242,3.721967,0.12834369,0.19251552,3.1444204,-1.0909213,3.4652796,5.6471224,-4.2353415,0.0,4.2995133,-0.32085922,2.3743582,2.1176708,1.6042961,-3.2085922,8.149824,5.9038095,-4.2353415,0.64171845,-1.4117806,-2.1176708,-3.3369358,-1.7968116,2.2460146,-2.502702,-4.9412317,2.1818426,3.272764,-0.7058903
1552,West Blean Wood West,TR157636,615700,163600,2265.0,England,9.0,11,2010,2023,UKBMS,51.330568238887,1.0948845569688657,7.2392287,1.3680432,0.3420108,-0.3990126,0.9690306,-3.0210953,-4.902155,-2.7930882,0.7980252,1.5390486,-1.0260324,1.0260324,-2.3370738,-0.0570018,-2.7930882,0.6840216,1.2540395,5.130162,-3.7621188,1.3110414,4.218133,0.1710054,0.0,-0.4560144,2.508079,1.995063,-0.7410234,1.0260324,-2.6790845,2.280072,-2.4510775,2.3940756,0.6840216,1.0830342,1.8240576,0.7980252,2.4510775,-2.7930882,-0.85502696,-5.70018,4.3321366,-2.565081,0.0570018,3.1921008,-0.0570018,2.3370738,0.62701976,-0.7980252,3.135099,-4.275135,-4.7881513,0.9690306,-0.7410234,1.2540395,3.7621188,3.135099,0.1140036,0.0570018,2.6220827,-1.1970378,5.358169,-0.285009,0.7980252,1.3110414,0.2280072,-1.1970378,-2.280072,0.7410234,3.705117,-0.3420108,-0.5130162,0.285009,4.845153,-1.3110414,-3.5341115,0.0570018,-0.3420108,2.6790845,5.187164,1.2540395,2.9070919,-0.4560144,-2.9070919,-2.052065,1.140036,1.9380612,1.995063,-3.5341115,0.7410234,3.4771097,-4.902155,2.280072,0.1140036,-4.275135,-0.5130162,1.0260324,-1.2540395,0.0,4.3321366,-1.8240576,-4.902155,1.5390486,1.8240576,-1.995063,0.0570018,3.135099,0.9120288,0.62701976,3.6481152,0.570018,-1.140036,1.4820468,-1.7670557,-3.933124,5.07316,0.3420108,-3.7621188,0.9120288,1.2540395,-1.5960504,-0.7410234,-4.5031424,2.85009,-2.3370738,-4.6171455,0.4560144,0.1710054,0.4560144
